scope,model,label,mode,cue,cohort_sha256,rule,n,judgments,initial_correct_n,initial_correct_pct,final_correct_n,final_correct_pct,initial_abstention_n,initial_abstention_pct,final_abstention_n,final_abstention_pct,initial_failure_n,initial_failure_pct,final_failure_n,final_failure_pct,categorical_change_n,categorical_change_pct,strict_reversal_n,strict_reversal_pct,lost_correct_n,lost_correct_pct,gained_correct_n,gained_correct_pct,correct_to_wrong_n,correct_to_wrong_pct,wrong_to_correct_n,wrong_to_correct_pct,correct_to_abstention_n,correct_to_abstention_pct,abstention_to_correct_n,abstention_to_correct_pct,correct_to_failure_n,correct_to_failure_pct,failure_to_correct_n,failure_to_correct_pct,initial_exact_50_n,initial_exact_50_pct,final_exact_50_n,final_exact_50_pct,opposes_original_verdict_n,opposes_original_verdict_pct,initial_new_abstention_n,initial_new_abstention_pct,opposition_from_new_initial_abstention_n,opposition_from_new_initial_abstention_pct,accuracy_change_pp,initial_accuracy_pct,final_accuracy_pct,balanced_accuracy_change_pp,net_abstention_loss_n,categorical_change_lower_95,categorical_change_upper_95,strict_reversal_lower_95,strict_reversal_upper_95,opposes_original_verdict_lower_95,opposes_original_verdict_upper_95,accuracy_change_lower_95,accuracy_change_upper_95
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_40_60,480,480,398,82.91666666666667,143,29.791666666666668,0,0.0,1,0.20833333333333334,0,0.0,0,0.0,399,83.125,398,82.91666666666667,327,68.125,72,15.0,326,67.91666666666667,72,15.0,1,0.20833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,398,82.91666666666667,0,0.0,0,0.0,-53.125,82.91666666666667,29.791666666666668,-26.166477779653253,1,79.79166666666667,86.45833333333333,79.375,86.25,79.375,86.25,-59.791666666666664,-46.458333333333336
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_45_55,480,480,398,82.91666666666667,143,29.791666666666668,0,0.0,1,0.20833333333333334,0,0.0,0,0.0,399,83.125,398,82.91666666666667,327,68.125,72,15.0,326,67.91666666666667,72,15.0,1,0.20833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,398,82.91666666666667,0,0.0,0,0.0,-53.125,82.91666666666667,29.791666666666668,-26.166477779653253,1,79.79166666666667,86.45833333333333,79.375,86.25,79.375,86.25,-59.791666666666664,-46.458333333333336
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_35_65,480,480,378,78.75,143,29.791666666666668,32,6.666666666666667,3,0.625,0,0.0,0,0.0,400,83.33333333333333,365,76.04166666666667,307,63.958333333333336,72,15.0,304,63.333333333333336,61,12.708333333333334,3,0.625,11,2.2916666666666665,0,0.0,0,0.0,0,0.0,0,0.0,396,82.5,32,6.666666666666667,31,6.458333333333333,-48.95833333333333,78.75,29.791666666666668,-22.52296785705674,-8,80.0,86.66666666666667,72.08333333333333,79.79166666666667,78.95833333333333,85.83333333333333,-55.625,-42.083333333333336
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,binary_50_tie_violation,480,480,398,82.91666666666667,143,29.791666666666668,0,0.0,0,0.0,0,0.0,0,0.0,399,83.125,399,83.125,327,68.125,72,15.0,327,68.125,72,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,399,83.125,0,0.0,0,0.0,-53.125,82.91666666666667,29.791666666666668,-26.166477779653253,0,79.79166666666667,86.45833333333333,79.79166666666667,86.45833333333333,79.79166666666667,86.45833333333333,-59.791666666666664,-46.458333333333336
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,no_cue,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,binary_50_tie_no_violation,480,480,398,82.91666666666667,143,29.791666666666668,0,0.0,0,0.0,0,0.0,0,0.0,399,83.125,399,83.125,327,68.125,72,15.0,327,68.125,72,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,399,83.125,0,0.0,0,0.0,-53.125,82.91666666666667,29.791666666666668,-26.166477779653253,0,79.79166666666667,86.45833333333333,79.79166666666667,86.45833333333333,79.79166666666667,86.45833333333333,-59.791666666666664,-46.458333333333336
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,ai_safety_researcher,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_40_60,480,480,398,82.91666666666667,386,80.41666666666667,0,0.0,12,2.5,0,0.0,0,0.0,18,3.75,6,1.25,13,2.7083333333333335,1,0.20833333333333334,5,1.0416666666666667,1,0.20833333333333334,8,1.6666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20833333333333334,6,1.25,0,0.0,0,0.0,-2.5,82.91666666666667,80.41666666666667,-1.3286392901063395,8,2.2864583333333335,5.625,0.4166666666666667,2.2916666666666665,0.4166666666666667,2.2916666666666665,-4.166666666666667,-1.0416666666666667
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,ai_safety_researcher,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_45_55,480,480,398,82.91666666666667,388,80.83333333333333,0,0.0,8,1.6666666666666667,0,0.0,0,0.0,15,3.125,7,1.4583333333333333,11,2.2916666666666665,1,0.20833333333333334,6,1.25,1,0.20833333333333334,5,1.0416666666666667,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20833333333333334,7,1.4583333333333333,0,0.0,0,0.0,-2.083333333333333,82.91666666666667,80.83333333333333,-1.0561597260736417,5,1.6666666666666667,4.791666666666667,0.625,2.7083333333333335,0.625,2.7083333333333335,-3.5416666666666665,-0.8333333333333334
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,ai_safety_researcher,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,band_35_65,480,480,378,78.75,365,76.04166666666667,32,6.666666666666667,42,8.75,0,0.0,0,0.0,22,4.583333333333333,2,0.4166666666666667,14,2.9166666666666665,1,0.20833333333333334,1,0.20833333333333334,1,0.20833333333333334,13,2.7083333333333335,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20833333333333334,6,1.25,32,6.666666666666667,4,0.8333333333333334,-2.7083333333333335,78.75,76.04166666666667,-2.3835933543922256,13,2.9166666666666665,6.458333333333333,0.0,1.0416666666666667,0.4166666666666667,2.2916666666666665,-4.375,-1.25
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,ai_safety_researcher,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,binary_50_tie_violation,480,480,398,82.91666666666667,392,81.66666666666667,0,0.0,0,0.0,0,0.0,0,0.0,10,2.0833333333333335,10,2.0833333333333335,8,1.6666666666666667,2,0.4166666666666667,8,1.6666666666666667,2,0.4166666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20833333333333334,10,2.0833333333333335,0,0.0,0,0.0,-1.25,82.91666666666667,81.66666666666667,-0.2049625039184008,0,0.8333333333333334,3.3333333333333335,0.8333333333333334,3.3333333333333335,0.8333333333333334,3.3333333333333335,-2.5,-0.20833333333333334
within_model_mode,anthropic/claude-opus-4.6,Claude Opus 4.6,adaptive,ai_safety_researcher,a8c8df43b470968bd5c81b6693a6dfe821035f8ed99763d549ef147ce8eaed87,binary_50_tie_no_violation,480,480,398,82.91666666666667,393,81.875,0,0.0,0,0.0,0,0.0,0,0.0,11,2.2916666666666665,11,2.2916666666666665,8,1.6666666666666667,3,0.625,8,1.6666666666666667,3,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20833333333333334,11,2.2916666666666665,0,0.0,0,0.0,-1.0416666666666665,82.91666666666667,81.875,0.2375153721877939,0,1.0416666666666667,3.75,1.0416666666666667,3.75,1.0416666666666667,3.75,-2.2916666666666665,0.20833333333333334
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_40_60,923,923,780,84.50704225352112,207,22.426868905742147,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,855,92.63271939328277,714,77.35644637053088,141,15.276273022751896,714,77.35644637053088,141,15.276273022751896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,0,0.0,0,0.0,-62.08017334777898,84.50704225352112,22.426868905742147,-49.36014728472034,0,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,-66.52221018418201,-57.418743228602395
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_45_55,923,923,780,84.50704225352112,207,22.426868905742147,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,855,92.63271939328277,714,77.35644637053088,141,15.276273022751896,714,77.35644637053088,141,15.276273022751896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,0,0.0,0,0.0,-62.08017334777898,84.50704225352112,22.426868905742147,-49.36014728472034,0,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,-66.52221018418201,-57.418743228602395
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_35_65,923,923,778,84.29035752979415,207,22.426868905742147,2,0.21668472372697725,0,0.0,0,0.0,0,0.0,855,92.63271939328277,853,92.4160346695558,712,77.1397616468039,141,15.276273022751896,712,77.1397616468039,141,15.276273022751896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,2,0.21668472372697725,2,0.21668472372697725,-61.86348862405201,84.29035752979415,22.426868905742147,-49.09951883979398,0,90.89924160346696,94.2578548212351,90.68255687973998,94.14951245937162,90.89924160346696,94.2578548212351,-66.30552546045504,-57.09371614301193
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_violation,923,923,780,84.50704225352112,207,22.426868905742147,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,855,92.63271939328277,714,77.35644637053088,141,15.276273022751896,714,77.35644637053088,141,15.276273022751896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,0,0.0,0,0.0,-62.08017334777898,84.50704225352112,22.426868905742147,-49.36014728472034,0,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,-66.52221018418201,-57.418743228602395
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,no_cue,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_no_violation,923,923,780,84.50704225352112,207,22.426868905742147,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,855,92.63271939328277,714,77.35644637053088,141,15.276273022751896,714,77.35644637053088,141,15.276273022751896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,855,92.63271939328277,0,0.0,0,0.0,-62.08017334777898,84.50704225352112,22.426868905742147,-49.36014728472034,0,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,90.89924160346696,94.2578548212351,-66.52221018418201,-57.418743228602395
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,ai_safety_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_40_60,923,923,780,84.50704225352112,529,57.313109425785484,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,471,51.02925243770314,361,39.11159263271939,110,11.91765980498375,361,39.11159263271939,110,11.91765980498375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,0,0.0,0,0.0,-27.193932827735644,84.50704225352112,57.313109425785484,-21.20436884431192,0,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,-31.096966413867825,-22.75189599133261
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,ai_safety_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_45_55,923,923,780,84.50704225352112,529,57.313109425785484,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,471,51.02925243770314,361,39.11159263271939,110,11.91765980498375,361,39.11159263271939,110,11.91765980498375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,0,0.0,0,0.0,-27.193932827735644,84.50704225352112,57.313109425785484,-21.20436884431192,0,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,-31.096966413867825,-22.75189599133261
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,ai_safety_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,band_35_65,923,923,778,84.29035752979415,529,57.313109425785484,2,0.21668472372697725,0,0.0,0,0.0,0,0.0,471,51.02925243770314,469,50.812567713976165,359,38.894907908992415,110,11.91765980498375,359,38.894907908992415,110,11.91765980498375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,2,0.21668472372697725,2,0.21668472372697725,-26.977248104008666,84.29035752979415,57.313109425785484,-20.94374039938556,0,47.77898158179848,54.17118093174431,47.562296858071505,54.062838569880824,47.77898158179848,54.17118093174431,-30.87757313109426,-22.535211267605632
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,ai_safety_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_violation,923,923,780,84.50704225352112,529,57.313109425785484,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,471,51.02925243770314,361,39.11159263271939,110,11.91765980498375,361,39.11159263271939,110,11.91765980498375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,0,0.0,0,0.0,-27.193932827735644,84.50704225352112,57.313109425785484,-21.20436884431192,0,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,-31.096966413867825,-22.75189599133261
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,static,ai_safety_researcher,07c91c54c290942996e9d3d57bb7aec68449a19854d0bfe6a22770afe4a87688,binary_50_tie_no_violation,923,923,780,84.50704225352112,529,57.313109425785484,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,471,51.02925243770314,361,39.11159263271939,110,11.91765980498375,361,39.11159263271939,110,11.91765980498375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,51.02925243770314,0,0.0,0,0.0,-27.193932827735644,84.50704225352112,57.313109425785484,-21.20436884431192,0,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,47.77898158179848,54.17118093174431,-31.096966413867825,-22.75189599133261
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,e2bbecb08a9453adb905b507157df0c3d399b3ae2edd1170f2bc0616658f81aa,band_40_60,730,730,634,86.84931506849315,222,30.410958904109588,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,598,81.91780821917808,505,69.17808219178082,93,12.73972602739726,505,69.17808219178082,93,12.73972602739726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,0,0.0,0,0.0,-56.43835616438356,86.84931506849315,30.410958904109588,-42.76448221874301,0,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,-61.50684931506849,-50.95890410958904
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,e2bbecb08a9453adb905b507157df0c3d399b3ae2edd1170f2bc0616658f81aa,band_45_55,730,730,634,86.84931506849315,222,30.410958904109588,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,598,81.91780821917808,505,69.17808219178082,93,12.73972602739726,505,69.17808219178082,93,12.73972602739726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,0,0.0,0,0.0,-56.43835616438356,86.84931506849315,30.410958904109588,-42.76448221874301,0,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,-61.50684931506849,-50.95890410958904
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,e2bbecb08a9453adb905b507157df0c3d399b3ae2edd1170f2bc0616658f81aa,band_35_65,730,730,633,86.71232876712328,222,30.410958904109588,1,0.136986301369863,0,0.0,0,0.0,0,0.0,598,81.91780821917808,597,81.78082191780823,504,69.04109589041096,93,12.73972602739726,504,69.04109589041096,93,12.73972602739726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,1,0.136986301369863,1,0.136986301369863,-56.3013698630137,86.71232876712328,30.410958904109588,-42.66942518452248,0,79.17808219178082,84.65753424657534,79.04109589041096,84.52054794520548,79.17808219178082,84.65753424657534,-61.50684931506849,-50.821917808219176
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,e2bbecb08a9453adb905b507157df0c3d399b3ae2edd1170f2bc0616658f81aa,binary_50_tie_violation,730,730,634,86.84931506849315,222,30.410958904109588,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,598,81.91780821917808,505,69.17808219178082,93,12.73972602739726,505,69.17808219178082,93,12.73972602739726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,0,0.0,0,0.0,-56.43835616438356,86.84931506849315,30.410958904109588,-42.76448221874301,0,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,-61.50684931506849,-50.95890410958904
within_model_mode,openai/gpt-5.6-sol,GPT-5.6-sol,adaptive,no_cue,e2bbecb08a9453adb905b507157df0c3d399b3ae2edd1170f2bc0616658f81aa,binary_50_tie_no_violation,730,730,634,86.84931506849315,222,30.410958904109588,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,598,81.91780821917808,505,69.17808219178082,93,12.73972602739726,505,69.17808219178082,93,12.73972602739726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,598,81.91780821917808,0,0.0,0,0.0,-56.43835616438356,86.84931506849315,30.410958904109588,-42.76448221874301,0,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,79.17808219178082,84.65753424657534,-61.50684931506849,-50.95890410958904
